mode,set_size_bit,set_size,num_clients_per_server,max_weight,recommended_weight_scale_div
worst_overlap,12,4096,12,1000000,1048576
worst_overlap,12,4096,12,8000000,8388608
worst_overlap,12,4096,13,8192,8192
worst_overlap,12,4096,13,1000000,1048576
worst_overlap,12,4096,13,8000000,8388608
worst_overlap,12,4096,14,8192,8192
worst_overlap,12,4096,14,1000000,1048576
worst_overlap,12,4096,14,8000000,8388608
worst_overlap,12,4096,15,8192,8192
worst_overlap,12,4096,15,1000000,1048576
worst_overlap,12,4096,15,8000000,8388608
worst_overlap,12,4096,16,8192,8192
worst_overlap,12,4096,16,1000000,1048576
worst_overlap,12,4096,16,8000000,8388608
worst_overlap,12,4096,17,8192,8192
worst_overlap,12,4096,17,1000000,1048576
worst_overlap,12,4096,17,8000000,8388608
worst_overlap,12,4096,18,8192,8192
worst_overlap,12,4096,18,1000000,1048576
worst_overlap,12,4096,18,8000000,8388608
worst_overlap,12,4096,19,8192,8192
worst_overlap,12,4096,19,1000000,1048576
worst_overlap,12,4096,19,8000000,8388608
worst_overlap,12,4096,20,8192,8192
worst_overlap,12,4096,20,1000000,1048576
worst_overlap,12,4096,20,8000000,8388608
worst_overlap,13,8192,1,8192,2048
worst_overlap,13,8192,1,1000000,262144
worst_overlap,13,8192,1,8000000,2097152
worst_overlap,13,8192,2,8192,4096
worst_overlap,13,8192,2,1000000,524288
worst_overlap,13,8192,2,8000000,4194304
worst_overlap,13,8192,3,8192,4096
worst_overlap,13,8192,3,1000000,524288
worst_overlap,13,8192,3,8000000,4194304
worst_overlap,13,8192,4,8192,4096
worst_overlap,13,8192,4,1000000,524288
worst_overlap,13,8192,4,8000000,4194304
worst_overlap,13,8192,5,8192,4096
worst_overlap,13,8192,5,1000000,524288
worst_overlap,13,8192,5,8000000,4194304
worst_overlap,13,8192,6,8192,8192
worst_overlap,13,8192,6,1000000,1048576
worst_overlap,13,8192,6,8000000,8388608
worst_overlap,13,8192,7,8192,8192
worst_overlap,13,8192,7,1000000,1048576
worst_overlap,13,8192,7,8000000,8388608
worst_overlap,13,8192,8,8192,8192
worst_overlap,13,8192,8,1000000,1048576
worst_overlap,13,8192,8,8000000,8388608
worst_overlap,13,8192,9,8192,8192
worst_overlap,13,8192,9,1000000,1048576
worst_overlap,13,8192,9,8000000,8388608
worst_overlap,13,8192,10,8192,8192
worst_overlap,13,8192,10,1000000,1048576
worst_overlap,13,8192,10,8000000,8388608
worst_overlap,13,8192,11,8192,8192
worst_overlap,13,8192,11,1000000,1048576
worst_overlap,13,8192,11,8000000,8388608
worst_overlap,13,8192,12,8192,8192
worst_overlap,13,8192,12,1000000,1048576
worst_overlap,13,8192,12,8000000,8388608
worst_overlap,13,8192,13,8192,8192
worst_overlap,13,8192,13,1000000,1048576
worst_overlap,13,8192,13,8000000,8388608
worst_overlap,13,8192,14,8192,8192
worst_overlap,13,8192,14,1000000,1048576
worst_overlap,13,8192,14,8000000,8388608
worst_overlap,13,8192,15,8192,8192
worst_overlap,13,8192,15,1000000,1048576
worst_overlap,13,8192,15,8000000,8388608
worst_overlap,13,8192,16,8192,8192
worst_overlap,13,8192,16,1000000,1048576
worst_overlap,13,8192,16,8000000,8388608
worst_overlap,13,8192,17,8192,8192
worst_overlap,13,8192,17,1000000,1048576
worst_overlap,13,8192,17,8000000,8388608
worst_overlap,13,8192,18,8192,8192
worst_overlap,13,8192,18,1000000,1048576
worst_overlap,13,8192,18,8000000,8388608
worst_overlap,13,8192,19,8192,8192
worst_overlap,13,8192,19,1000000,1048576
worst_overlap,13,8192,19,8000000,8388608
worst_overlap,13,8192,20,8192,8192
worst_overlap,13,8192,20,1000000,1048576
worst_overlap,13,8192,20,8000000,8388608
worst_overlap,14,16384,1,8192,4096
worst_overlap,14,16384,1,1000000,524288
worst_overlap,14,16384,1,8000000,4194304
worst_overlap,14,16384,2,8192,4096
worst_overlap,14,16384,2,1000000,524288
worst_overlap,14,16384,2,8000000,4194304
worst_overlap,14,16384,3,8192,8192
worst_overlap,14,16384,3,1000000,1048576
worst_overlap,14,16384,3,8000000,8388608
worst_overlap,14,16384,4,8192,8192
worst_overlap,14,16384,4,1000000,1048576
worst_overlap,14,16384,4,8000000,8388608
worst_overlap,14,16384,5,8192,8192
worst_overlap,14,16384,5,1000000,1048576
worst_overlap,14,16384,5,8000000,8388608
worst_overlap,14,16384,6,8192,8192
worst_overlap,14,16384,6,1000000,1048576
worst_overlap,14,16384,6,8000000,8388608
worst_overlap,14,16384,7,8192,8192
worst_overlap,14,16384,7,1000000,1048576
worst_overlap,14,16384,7,8000000,8388608
worst_overlap,14,16384,8,8192,8192
worst_overlap,14,16384,8,1000000,1048576
worst_overlap,14,16384,8,8000000,8388608
worst_overlap,14,16384,9,8192,8192
worst_overlap,14,16384,9,1000000,1048576
worst_overlap,14,16384,9,8000000,8388608
worst_overlap,14,16384,10,8192,8192
worst_overlap,14,16384,10,1000000,1048576
worst_overlap,14,16384,10,8000000,8388608
worst_overlap,14,16384,11,8192,16384
worst_overlap,14,16384,11,1000000,1048576
worst_overlap,14,16384,11,8000000,8388608
worst_overlap,14,16384,12,8192,16384
worst_overlap,14,16384,12,1000000,2097152
worst_overlap,14,16384,12,8000000,16777216
worst_overlap,14,16384,13,8192,16384
worst_overlap,14,16384,13,1000000,2097152
worst_overlap,14,16384,13,8000000,16777216
worst_overlap,14,16384,14,8192,16384
worst_overlap,14,16384,14,1000000,2097152
worst_overlap,14,16384,14,8000000,16777216
worst_overlap,14,16384,15,8192,16384
worst_overlap,14,16384,15,1000000,2097152
worst_overlap,14,16384,15,8000000,16777216
worst_overlap,14,16384,16,8192,16384
worst_overlap,14,16384,16,1000000,2097152
worst_overlap,14,16384,16,8000000,16777216
worst_overlap,14,16384,17,8192,16384
worst_overlap,14,16384,17,1000000,2097152
worst_overlap,14,16384,17,8000000,16777216
worst_overlap,14,16384,18,8192,16384
worst_overlap,14,16384,18,1000000,2097152
worst_overlap,14,16384,18,8000000,16777216
worst_overlap,14,16384,19,8192,16384
worst_overlap,14,16384,19,1000000,2097152
worst_overlap,14,16384,19,8000000,16777216
worst_overlap,14,16384,20,8192,16384
worst_overlap,14,16384,20,1000000,2097152
worst_overlap,14,16384,20,8000000,16777216
worst_overlap,15,32768,1,8192,4096
worst_overlap,15,32768,1,1000000,524288
worst_overlap,15,32768,1,8000000,4194304
worst_overlap,15,32768,2,8192,8192
worst_overlap,15,32768,2,1000000,1048576
worst_overlap,15,32768,2,8000000,8388608
worst_overlap,15,32768,3,8192,8192
worst_overlap,15,32768,3,1000000,1048576
worst_overlap,15,32768,3,8000000,8388608
worst_overlap,15,32768,4,8192,8192
worst_overlap,15,32768,4,1000000,1048576
worst_overlap,15,32768,4,8000000,8388608
worst_overlap,15,32768,5,8192,8192
worst_overlap,15,32768,5,1000000,1048576
worst_overlap,15,32768,5,8000000,8388608
worst_overlap,15,32768,6,8192,16384
worst_overlap,15,32768,6,1000000,2097152
worst_overlap,15,32768,6,8000000,16777216
worst_overlap,15,32768,7,8192,16384
worst_overlap,15,32768,7,1000000,2097152
worst_overlap,15,32768,7,8000000,16777216
worst_overlap,15,32768,8,8192,16384
worst_overlap,15,32768,8,1000000,2097152
worst_overlap,15,32768,8,8000000,16777216
worst_overlap,15,32768,9,8192,16384
worst_overlap,15,32768,9,1000000,2097152
worst_overlap,15,32768,9,8000000,16777216
worst_overlap,15,32768,10,8192,16384
worst_overlap,15,32768,10,1000000,2097152
worst_overlap,15,32768,10,8000000,16777216
worst_overlap,15,32768,11,8192,16384
worst_overlap,15,32768,11,1000000,2097152
worst_overlap,15,32768,11,8000000,16777216
worst_overlap,15,32768,12,8192,16384
worst_overlap,15,32768,12,1000000,2097152
worst_overlap,15,32768,12,8000000,16777216
worst_overlap,15,32768,13,8192,16384
worst_overlap,15,32768,13,1000000,2097152
worst_overlap,15,32768,13,8000000,16777216
worst_overlap,15,32768,14,8192,16384
worst_overlap,15,32768,14,1000000,2097152
worst_overlap,15,32768,14,8000000,16777216
worst_overlap,15,32768,15,8192,16384
worst_overlap,15,32768,15,1000000,2097152
worst_overlap,15,32768,15,8000000,16777216
worst_overlap,15,32768,16,8192,16384
worst_overlap,15,32768,16,1000000,2097152
worst_overlap,15,32768,16,8000000,16777216
worst_overlap,15,32768,17,8192,16384
worst_overlap,15,32768,17,1000000,2097152
worst_overlap,15,32768,17,8000000,16777216
worst_overlap,15,32768,18,8192,16384
worst_overlap,15,32768,18,1000000,2097152
worst_overlap,15,32768,18,8000000,16777216
worst_overlap,15,32768,19,8192,16384
worst_overlap,15,32768,19,1000000,2097152
worst_overlap,15,32768,19,8000000,16777216
worst_overlap,15,32768,20,8192,16384
worst_overlap,15,32768,20,1000000,2097152
worst_overlap,15,32768,20,8000000,16777216
worst_overlap,16,65536,1,8192,8192
worst_overlap,16,65536,1,1000000,1048576
worst_overlap,16,65536,1,8000000,8388608
worst_overlap,16,65536,2,8192,8192
worst_overlap,16,65536,2,1000000,1048576
worst_overlap,16,65536,2,8000000,8388608
worst_overlap,16,65536,3,8192,16384
worst_overlap,16,65536,3,1000000,2097152
worst_overlap,16,65536,3,8000000,16777216
worst_overlap,16,65536,4,8192,16384
worst_overlap,16,65536,4,1000000,2097152
worst_overlap,16,65536,4,8000000,16777216
worst_overlap,16,65536,5,8192,16384
worst_overlap,16,65536,5,1000000,2097152
worst_overlap,16,65536,5,8000000,16777216
worst_overlap,16,65536,6,8192,16384
worst_overlap,16,65536,6,1000000,2097152
worst_overlap,16,65536,6,8000000,16777216
worst_overlap,16,65536,7,8192,16384
worst_overlap,16,65536,7,1000000,2097152
worst_overlap,16,65536,7,8000000,16777216
worst_overlap,16,65536,8,8192,16384
worst_overlap,16,65536,8,1000000,2097152
worst_overlap,16,65536,8,8000000,16777216
worst_overlap,16,65536,9,8192,16384
worst_overlap,16,65536,9,1000000,2097152
worst_overlap,16,65536,9,8000000,16777216
worst_overlap,16,65536,10,8192,16384
worst_overlap,16,65536,10,1000000,2097152
worst_overlap,16,65536,10,8000000,16777216
worst_overlap,16,65536,11,8192,32768
worst_overlap,16,65536,11,1000000,2097152
worst_overlap,16,65536,11,8000000,16777216
worst_overlap,16,65536,12,8192,32768
worst_overlap,16,65536,12,1000000,4194304
worst_overlap,16,65536,12,8000000,33554432
worst_overlap,16,65536,13,8192,32768
worst_overlap,16,65536,13,1000000,4194304
worst_overlap,16,65536,13,8000000,33554432
worst_overlap,16,65536,14,8192,32768
worst_overlap,16,65536,14,1000000,4194304
worst_overlap,16,65536,14,8000000,33554432
worst_overlap,16,65536,15,8192,32768
worst_overlap,16,65536,15,1000000,4194304
worst_overlap,16,65536,15,8000000,33554432
worst_overlap,16,65536,16,8192,32768
worst_overlap,16,65536,16,1000000,4194304
worst_overlap,16,65536,16,8000000,33554432
worst_overlap,16,65536,17,8192,32768
worst_overlap,16,65536,17,1000000,4194304
worst_overlap,16,65536,17,8000000,33554432
worst_overlap,16,65536,18,8192,32768
worst_overlap,16,65536,18,1000000,4194304
worst_overlap,16,65536,18,8000000,33554432
worst_overlap,16,65536,19,8192,32768
worst_overlap,16,65536,19,1000000,4194304
worst_overlap,16,65536,19,8000000,33554432
worst_overlap,16,65536,20,8192,32768
worst_overlap,16,65536,20,1000000,4194304
worst_overlap,16,65536,20,8000000,33554432
worst_overlap,17,131072,1,8192,8192
worst_overlap,17,131072,1,1000000,1048576
worst_overlap,17,131072,1,8000000,8388608
worst_overlap,17,131072,2,8192,16384
worst_overlap,17,131072,2,1000000,2097152
worst_overlap,17,131072,2,8000000,16777216
worst_overlap,17,131072,3,8192,16384
worst_overlap,17,131072,3,1000000,2097152
worst_overlap,17,131072,3,8000000,16777216
worst_overlap,17,131072,4,8192,16384
worst_overlap,17,131072,4,1000000,2097152
worst_overlap,17,131072,4,8000000,16777216
worst_overlap,17,131072,5,8192,16384
worst_overlap,17,131072,5,1000000,2097152
worst_overlap,17,131072,5,8000000,16777216
worst_overlap,17,131072,6,8192,32768
worst_overlap,17,131072,6,1000000,4194304
worst_overlap,17,131072,6,8000000,33554432
worst_overlap,17,131072,7,8192,32768
worst_overlap,17,131072,7,1000000,4194304
worst_overlap,17,131072,7,8000000,33554432
worst_overlap,17,131072,8,8192,32768
worst_overlap,17,131072,8,1000000,4194304
worst_overlap,17,131072,8,8000000,33554432
worst_overlap,17,131072,9,8192,32768
worst_overlap,17,131072,9,1000000,4194304
worst_overlap,17,131072,9,8000000,33554432
worst_overlap,17,131072,10,8192,32768
worst_overlap,17,131072,10,1000000,4194304
worst_overlap,17,131072,10,8000000,33554432
worst_overlap,17,131072,11,8192,32768
worst_overlap,17,131072,11,1000000,4194304
worst_overlap,17,131072,11,8000000,33554432
worst_overlap,17,131072,12,8192,32768
worst_overlap,17,131072,12,1000000,4194304
worst_overlap,17,131072,12,8000000,33554432
worst_overlap,17,131072,13,8192,32768
worst_overlap,17,131072,13,1000000,4194304
worst_overlap,17,131072,13,8000000,33554432
worst_overlap,17,131072,14,8192,32768
worst_overlap,17,131072,14,1000000,4194304
worst_overlap,17,131072,14,8000000,33554432
worst_overlap,17,131072,15,8192,32768
worst_overlap,17,131072,15,1000000,4194304
worst_overlap,17,131072,15,8000000,33554432
worst_overlap,17,131072,16,8192,32768
worst_overlap,17,131072,16,1000000,4194304
worst_overlap,17,131072,16,8000000,33554432
worst_overlap,17,131072,17,8192,32768
worst_overlap,17,131072,17,1000000,4194304
worst_overlap,17,131072,17,8000000,33554432
worst_overlap,17,131072,18,8192,32768
worst_overlap,17,131072,18,1000000,4194304
worst_overlap,17,131072,18,8000000,33554432
worst_overlap,17,131072,19,8192,32768
worst_overlap,17,131072,19,1000000,4194304
worst_overlap,17,131072,19,8000000,33554432
worst_overlap,17,131072,20,8192,32768
worst_overlap,17,131072,20,1000000,4194304
worst_overlap,17,131072,20,8000000,33554432
worst_overlap,18,262144,1,8192,16384
worst_overlap,18,262144,1,1000000,2097152
worst_overlap,18,262144,1,8000000,16777216
worst_overlap,18,262144,2,8192,16384
worst_overlap,18,262144,2,1000000,2097152
worst_overlap,18,262144,2,8000000,16777216
worst_overlap,18,262144,3,8192,32768
worst_overlap,18,262144,3,1000000,4194304
worst_overlap,18,262144,3,8000000,33554432
worst_overlap,18,262144,4,8192,32768
worst_overlap,18,262144,4,1000000,4194304
worst_overlap,18,262144,4,8000000,33554432
worst_overlap,18,262144,5,8192,32768
worst_overlap,18,262144,5,1000000,4194304
worst_overlap,18,262144,5,8000000,33554432
worst_overlap,18,262144,6,8192,32768
worst_overlap,18,262144,6,1000000,4194304
worst_overlap,18,262144,6,8000000,33554432
worst_overlap,18,262144,7,8192,32768
worst_overlap,18,262144,7,1000000,4194304
worst_overlap,18,262144,7,8000000,33554432
worst_overlap,18,262144,8,8192,32768
worst_overlap,18,262144,8,1000000,4194304
worst_overlap,18,262144,8,8000000,33554432
worst_overlap,18,262144,9,8192,32768
worst_overlap,18,262144,9,1000000,4194304
worst_overlap,18,262144,9,8000000,33554432
worst_overlap,18,262144,10,8192,32768
worst_overlap,18,262144,10,1000000,4194304
worst_overlap,18,262144,10,8000000,33554432
worst_overlap,18,262144,11,8192,65536
worst_overlap,18,262144,11,1000000,4194304
worst_overlap,18,262144,11,8000000,33554432
worst_overlap,18,262144,12,8192,65536
worst_overlap,18,262144,12,1000000,8388608
worst_overlap,18,262144,12,8000000,67108864
worst_overlap,18,262144,13,8192,65536
worst_overlap,18,262144,13,1000000,8388608
worst_overlap,18,262144,13,8000000,67108864
worst_overlap,18,262144,14,8192,65536
worst_overlap,18,262144,14,1000000,8388608
worst_overlap,18,262144,14,8000000,67108864
worst_overlap,18,262144,15,8192,65536
worst_overlap,18,262144,15,1000000,8388608
worst_overlap,18,262144,15,8000000,67108864
worst_overlap,18,262144,16,8192,65536
worst_overlap,18,262144,16,1000000,8388608
worst_overlap,18,262144,16,8000000,67108864
worst_overlap,18,262144,17,8192,65536
worst_overlap,18,262144,17,1000000,8388608
worst_overlap,18,262144,17,8000000,67108864
worst_overlap,18,262144,18,8192,65536
worst_overlap,18,262144,18,1000000,8388608
worst_overlap,18,262144,18,8000000,67108864
worst_overlap,18,262144,19,8192,65536
worst_overlap,18,262144,19,1000000,8388608
worst_overlap,18,262144,19,8000000,67108864
worst_overlap,18,262144,20,8192,65536
worst_overlap,18,262144,20,1000000,8388608
worst_overlap,18,262144,20,8000000,67108864
worst_overlap,19,524288,1,8192,16384
worst_overlap,19,524288,1,1000000,2097152
worst_overlap,19,524288,1,8000000,16777216
worst_overlap,19,524288,2,8192,32768
worst_overlap,19,524288,2,1000000,4194304
worst_overlap,19,524288,2,8000000,33554432
worst_overlap,19,524288,3,8192,32768
worst_overlap,19,524288,3,1000000,4194304
worst_overlap,19,524288,3,8000000,33554432
worst_overlap,19,524288,4,8192,32768
worst_overlap,19,524288,4,1000000,4194304
worst_overlap,19,524288,4,8000000,33554432
worst_overlap,19,524288,5,8192,32768
worst_overlap,19,524288,5,1000000,4194304
worst_overlap,19,524288,5,8000000,33554432
worst_overlap,19,524288,6,8192,65536
worst_overlap,19,524288,6,1000000,8388608
worst_overlap,19,524288,6,8000000,67108864
worst_overlap,19,524288,7,8192,65536
worst_overlap,19,524288,7,1000000,8388608
worst_overlap,19,524288,7,8000000,67108864
worst_overlap,19,524288,8,8192,65536
worst_overlap,19,524288,8,1000000,8388608
worst_overlap,19,524288,8,8000000,67108864
worst_overlap,19,524288,9,8192,65536
worst_overlap,19,524288,9,1000000,8388608
worst_overlap,19,524288,9,8000000,67108864
worst_overlap,19,524288,10,8192,65536
worst_overlap,19,524288,10,1000000,8388608
worst_overlap,19,524288,10,8000000,67108864
worst_overlap,19,524288,11,8192,65536
worst_overlap,19,524288,11,1000000,8388608
worst_overlap,19,524288,11,8000000,67108864
worst_overlap,19,524288,12,8192,65536
worst_overlap,19,524288,12,1000000,8388608
worst_overlap,19,524288,12,8000000,67108864
worst_overlap,19,524288,13,8192,65536
worst_overlap,19,524288,13,1000000,8388608
worst_overlap,19,524288,13,8000000,67108864
worst_overlap,19,524288,14,8192,65536
worst_overlap,19,524288,14,1000000,8388608
worst_overlap,19,524288,14,8000000,67108864
worst_overlap,19,524288,15,8192,65536
worst_overlap,19,524288,15,1000000,8388608
worst_overlap,19,524288,15,8000000,67108864
worst_overlap,19,524288,16,8192,65536
worst_overlap,19,524288,16,1000000,8388608
worst_overlap,19,524288,16,8000000,67108864
worst_overlap,19,524288,17,8192,65536
worst_overlap,19,524288,17,1000000,8388608
worst_overlap,19,524288,17,8000000,67108864
worst_overlap,19,524288,18,8192,65536
worst_overlap,19,524288,18,1000000,8388608
worst_overlap,19,524288,18,8000000,67108864
worst_overlap,19,524288,19,8192,65536
worst_overlap,19,524288,19,1000000,8388608
worst_overlap,19,524288,19,8000000,67108864
worst_overlap,19,524288,20,8192,65536
worst_overlap,19,524288,20,1000000,8388608
worst_overlap,19,524288,20,8000000,67108864
worst_overlap,20,1048576,1,8192,32768
worst_overlap,20,1048576,1,1000000,4194304
worst_overlap,20,1048576,1,8000000,33554432
worst_overlap,20,1048576,2,8192,32768
worst_overlap,20,1048576,2,1000000,4194304
worst_overlap,20,1048576,2,8000000,33554432
worst_overlap,20,1048576,3,8192,65536
worst_overlap,20,1048576,3,1000000,8388608
worst_overlap,20,1048576,3,8000000,67108864
worst_overlap,20,1048576,4,8192,65536
worst_overlap,20,1048576,4,1000000,8388608
worst_overlap,20,1048576,4,8000000,67108864
worst_overlap,20,1048576,5,8192,65536
worst_overlap,20,1048576,5,1000000,8388608
worst_overlap,20,1048576,5,8000000,67108864
worst_overlap,20,1048576,6,8192,65536
worst_overlap,20,1048576,6,1000000,8388608
worst_overlap,20,1048576,6,8000000,67108864
worst_overlap,20,1048576,7,8192,65536
worst_overlap,20,1048576,7,1000000,8388608
worst_overlap,20,1048576,7,8000000,67108864
worst_overlap,20,1048576,8,8192,65536
worst_overlap,20,1048576,8,1000000,8388608
worst_overlap,20,1048576,8,8000000,67108864
worst_overlap,20,1048576,9,8192,65536
worst_overlap,20,1048576,9,1000000,8388608
worst_overlap,20,1048576,9,8000000,67108864
worst_overlap,20,1048576,10,8192,65536
worst_overlap,20,1048576,10,1000000,8388608
worst_overlap,20,1048576,10,8000000,67108864
worst_overlap,20,1048576,11,8192,131072
worst_overlap,20,1048576,11,1000000,8388608
worst_overlap,20,1048576,11,8000000,67108864
worst_overlap,20,1048576,12,8192,131072
worst_overlap,20,1048576,12,1000000,16777216
worst_overlap,20,1048576,12,8000000,134217728
worst_overlap,20,1048576,13,8192,131072
worst_overlap,20,1048576,13,1000000,16777216
worst_overlap,20,1048576,13,8000000,134217728
worst_overlap,20,1048576,14,8192,131072
worst_overlap,20,1048576,14,1000000,16777216
worst_overlap,20,1048576,14,8000000,134217728
worst_overlap,20,1048576,15,8192,131072
worst_overlap,20,1048576,15,1000000,16777216
worst_overlap,20,1048576,15,8000000,134217728
worst_overlap,20,1048576,16,8192,131072
worst_overlap,20,1048576,16,1000000,16777216
worst_overlap,20,1048576,16,8000000,134217728
worst_overlap,20,1048576,17,8192,131072
worst_overlap,20,1048576,17,1000000,16777216
worst_overlap,20,1048576,17,8000000,134217728
worst_overlap,20,1048576,18,8192,131072
worst_overlap,20,1048576,18,1000000,16777216
worst_overlap,20,1048576,18,8000000,134217728
worst_overlap,20,1048576,19,8192,131072
worst_overlap,20,1048576,19,1000000,16777216
worst_overlap,20,1048576,19,8000000,134217728
worst_overlap,20,1048576,20,8192,131072
worst_overlap,20,1048576,20,1000000,16777216
worst_overlap,20,1048576,20,8000000,134217728
worst_overlap,21,2097152,1,8192,32768
worst_overlap,21,2097152,1,1000000,4194304
worst_overlap,21,2097152,1,8000000,33554432
worst_overlap,21,2097152,2,8192,65536
worst_overlap,21,2097152,2,1000000,8388608
worst_overlap,21,2097152,2,8000000,67108864
worst_overlap,21,2097152,3,8192,65536
worst_overlap,21,2097152,3,1000000,8388608
worst_overlap,21,2097152,3,8000000,67108864
worst_overlap,21,2097152,4,8192,65536
worst_overlap,21,2097152,4,1000000,8388608
worst_overlap,21,2097152,4,8000000,67108864
worst_overlap,21,2097152,5,8192,65536
worst_overlap,21,2097152,5,1000000,8388608
worst_overlap,21,2097152,5,8000000,67108864
worst_overlap,21,2097152,6,8192,131072
worst_overlap,21,2097152,6,1000000,16777216
worst_overlap,21,2097152,6,8000000,134217728
worst_overlap,21,2097152,7,8192,131072
worst_overlap,21,2097152,7,1000000,16777216
worst_overlap,21,2097152,7,8000000,134217728
worst_overlap,21,2097152,8,8192,131072
worst_overlap,21,2097152,8,1000000,16777216
worst_overlap,21,2097152,8,8000000,134217728
worst_overlap,21,2097152,9,8192,131072
worst_overlap,21,2097152,9,1000000,16777216
worst_overlap,21,2097152,9,8000000,134217728
worst_overlap,21,2097152,10,8192,131072
worst_overlap,21,2097152,10,1000000,16777216
worst_overlap,21,2097152,10,8000000,134217728
worst_overlap,21,2097152,11,8192,131072
worst_overlap,21,2097152,11,1000000,16777216
worst_overlap,21,2097152,11,8000000,134217728
worst_overlap,21,2097152,12,8192,131072
worst_overlap,21,2097152,12,1000000,16777216
worst_overlap,21,2097152,12,8000000,134217728
worst_overlap,21,2097152,13,8192,131072
worst_overlap,21,2097152,13,1000000,16777216
worst_overlap,21,2097152,13,8000000,134217728
worst_overlap,21,2097152,14,8192,131072
worst_overlap,21,2097152,14,1000000,16777216
worst_overlap,21,2097152,14,8000000,134217728
worst_overlap,21,2097152,15,8192,131072
worst_overlap,21,2097152,15,1000000,16777216
worst_overlap,21,2097152,15,8000000,134217728
worst_overlap,21,2097152,16,8192,131072
worst_overlap,21,2097152,16,1000000,16777216
worst_overlap,21,2097152,16,8000000,134217728
worst_overlap,21,2097152,17,8192,131072
worst_overlap,21,2097152,17,1000000,16777216
worst_overlap,21,2097152,17,8000000,134217728
worst_overlap,21,2097152,18,8192,131072
worst_overlap,21,2097152,18,1000000,16777216
worst_overlap,21,2097152,18,8000000,134217728
worst_overlap,21,2097152,19,8192,131072
worst_overlap,21,2097152,19,1000000,16777216
worst_overlap,21,2097152,19,8000000,134217728
worst_overlap,21,2097152,20,8192,131072
worst_overlap,21,2097152,20,1000000,16777216
worst_overlap,21,2097152,20,8000000,134217728
worst_overlap,22,4194304,1,8192,65536
worst_overlap,22,4194304,1,1000000,8388608
worst_overlap,22,4194304,1,8000000,67108864
worst_overlap,22,4194304,2,8192,65536
worst_overlap,22,4194304,2,1000000,8388608
worst_overlap,22,4194304,2,8000000,67108864
worst_overlap,22,4194304,3,8192,131072
worst_overlap,22,4194304,3,1000000,16777216
worst_overlap,22,4194304,3,8000000,134217728
worst_overlap,22,4194304,4,8192,131072
worst_overlap,22,4194304,4,1000000,16777216
worst_overlap,22,4194304,4,8000000,134217728
worst_overlap,22,4194304,5,8192,131072
worst_overlap,22,4194304,5,1000000,16777216
worst_overlap,22,4194304,5,8000000,134217728
worst_overlap,22,4194304,6,8192,131072
worst_overlap,22,4194304,6,1000000,16777216
worst_overlap,22,4194304,6,8000000,134217728
worst_overlap,22,4194304,7,8192,131072
worst_overlap,22,4194304,7,1000000,16777216
worst_overlap,22,4194304,7,8000000,134217728
worst_overlap,22,4194304,8,8192,131072
worst_overlap,22,4194304,8,1000000,16777216
worst_overlap,22,4194304,8,8000000,134217728
worst_overlap,22,4194304,9,8192,131072
worst_overlap,22,4194304,9,1000000,16777216
worst_overlap,22,4194304,9,8000000,134217728
worst_overlap,22,4194304,10,8192,131072
worst_overlap,22,4194304,10,1000000,16777216
worst_overlap,22,4194304,10,8000000,134217728
worst_overlap,22,4194304,11,8192,262144
worst_overlap,22,4194304,11,1000000,16777216
worst_overlap,22,4194304,11,8000000,134217728
worst_overlap,22,4194304,12,8192,262144
worst_overlap,22,4194304,12,1000000,33554432
worst_overlap,22,4194304,12,8000000,268435456
worst_overlap,22,4194304,13,8192,262144
worst_overlap,22,4194304,13,1000000,33554432
worst_overlap,22,4194304,13,8000000,268435456
worst_overlap,22,4194304,14,8192,262144
worst_overlap,22,4194304,14,1000000,33554432
worst_overlap,22,4194304,14,8000000,268435456
worst_overlap,22,4194304,15,8192,262144
worst_overlap,22,4194304,15,1000000,33554432
worst_overlap,22,4194304,15,8000000,268435456
worst_overlap,22,4194304,16,8192,262144
worst_overlap,22,4194304,16,1000000,33554432
worst_overlap,22,4194304,16,8000000,268435456
worst_overlap,22,4194304,17,8192,262144
worst_overlap,22,4194304,17,1000000,33554432
worst_overlap,22,4194304,17,8000000,268435456
worst_overlap,22,4194304,18,8192,262144
worst_overlap,22,4194304,18,1000000,33554432
worst_overlap,22,4194304,18,8000000,268435456
worst_overlap,22,4194304,19,8192,262144
worst_overlap,22,4194304,19,1000000,33554432
worst_overlap,22,4194304,19,8000000,268435456
worst_overlap,22,4194304,20,8192,262144
worst_overlap,22,4194304,20,1000000,33554432
worst_overlap,22,4194304,20,8000000,268435456
worst_overlap,23,8388608,1,8192,65536
worst_overlap,23,8388608,1,1000000,8388608
worst_overlap,23,8388608,1,8000000,67108864
worst_overlap,23,8388608,2,8192,131072
worst_overlap,23,8388608,2,1000000,16777216
worst_overlap,23,8388608,2,8000000,134217728
worst_overlap,23,8388608,3,8192,131072
worst_overlap,23,8388608,3,1000000,16777216
worst_overlap,23,8388608,3,8000000,134217728
worst_overlap,23,8388608,4,8192,131072
worst_overlap,23,8388608,4,1000000,16777216
worst_overlap,23,8388608,4,8000000,134217728
worst_overlap,23,8388608,5,8192,131072
worst_overlap,23,8388608,5,1000000,16777216
worst_overlap,23,8388608,5,8000000,134217728
worst_overlap,23,8388608,6,8192,262144
worst_overlap,23,8388608,6,1000000,33554432
worst_overlap,23,8388608,6,8000000,268435456
worst_overlap,23,8388608,7,8192,262144
